ID,NAME,PRODUCTCODE,DESCRIPTION,QUANTITYSCHEDULETYPE,QUANTITYINSTALLMENTPERIOD,NUMBEROFQUANTITYINSTALLMENTS,REVENUESCHEDULETYPE,REVENUEINSTALLMENTPERIOD,NUMBEROFREVENUEINSTALLMENTS,ISACTIVE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,FAMILY,CURRENCYISOCODE,RECORDTYPEID,EXTERNALDATASOURCEID,EXTERNALID,DISPLAYURL,QUANTITYUNITOFMEASURE,ISDELETED,LASTVIEWEDDATE,LASTREFERENCEDDATE,CATEGORY__C,DISPLAY_NAME__C,STARTING_PRICE__C,ENTITLEMENT_TYPE__C,MSRP__C,PP_BUTTON_ID__C,SCALE__C,DATES_ARE_REQUIRED__C,PRODUCT_GROUP__C,REVENUE_TYPE__C,SALESLOGIX_ID__C,SERVICE_TYPE__C,STATUS__C,SUPPORT_POINTS__C,TOUCHPAPER_IMPORT__C,SAPPRODUCTNUMBER__C,SAP_MATERIAL_DESCRIPTION__C,SAP_PRODUCT_HIERARCHY__C,ASSOCIATED_LICENSE__C,TYPE__C,UNIT__C,DATESREQUIRED__C,DATALOADER_EXTID__C,PRODUCT_ID__C,VERSION_REQUIRED__C,SAP_TYPE__C,SUPPORTPOINTSTYPE__C,BIGMACHINES__PART_NUMBER__C,WAVELINK_PRODUCT__C,BOARD_FAMILY__C,STATUS_ON_PRICE_BOOKS__C,IS_THIRD_PARTY__C,PRODUCT_DELIVERED_BY__C,RENEWABLE__C,SAP_PRODUCT_HIERARCHY_NUMBER__C,NEEDS_ENTITLEMENT__C,CHILD_2__C,CHILD_3__C,COMPONENTS__C,DELIVERY_TARGET__C,FED_GOV__C,HISTORICAL_ID__C,IS_KIT__C,MAINTENANCE_TYPE__C,MONTHS__C,PARENT_KIT__C,PREFERREDSKU__C,PRIORITY_SKU__C,PRODUCT_LINE__C,PRODUCT_TERM__C,QUANTITY_TYPE__C,RENEWALSKUTYPE__C,SHAVLIK_OLD_PRODUCT_CLASS__C,VMWARE_SKU__C,IS_THIRD_PARTY_PRODUCT__C,IS_CLOUD__C,SERVICE_DAYS_PER_UNIT__C,EXEMPT_FROM_PRORATING__C,PRODUCT_TERM_AS_NUMBER__C,RENEWAL_ONLY_SKU__C,SAP_DIVISION__C,TRAINING_SEATS__C,EDUCATION_DISCOUNT_ELIGIBLE__C,EXCLUDE_FROM_QUOTE_TOOL__C,GOVERNMENT_DISCOUNT_ELIGIBLE__C,PRICE_FLOOR__C,RESELLER_DISCOUNT_ELIGIBLE__C,REVENUE_APPROVAL_REQUIRED__C,TUMSUM__C,VERSION__C,FAVORITES_GEOGRAPHY__C,PRICE_INCLUDES_TRAVEL__C,THIRD_PARTY_ENTITLEMENT_OVERRIDE__C,SEARCH_TERMS__C,PRODUCT_NAME_FOR_OUTPUT__C,PRODUCT_LINE_BUSINESS_PLANNING__C,PLATFORM__C,HISTORICAL_ORIGIN__C,CASE_SAFE_ID__C,NO_PRICEBOOKENTRY__C,ECCN__C,BOARD_FAMILY_TEXT_FIELD__C,PRICEBASEDSP__C,SUPPORT_POINTS_2__C,PRORATE_FIRST_YEAR_BOOKING__C,RENEWAL_VOLUME_ONLY_SKU__C,ASSOCIATED_LICENSE_NOT_REQUIRED__C,RENEWALS_APPROVAL_REQUIRED__C,POWERED_BY__C,AVAILABLE_FOR_EVAL__C,EVAL_QUANTITY__C,EVAL_DAYS__C,HISTORIC_RES_FAMILY__C,MINIMUM_QUANTITY__C,NEW_QUOTES_PROHIBITED__C,COUNTRY_DISCOUNT_ELIGIBLE__C,MAX_SPECIAL_DISCOUNT__C,SPECIAL_DISCOUNT_ELIGIBLE__C,UNIFIED_IT_SEGMENT__C
01ta0000004uzOeAAI,Production Support/Subscription for VMware vCenter Protect Standard for Server for 3 years,VP-STD-SV-3P-SSS-C-MTR,Minimum purchase quantity of 10.  Technical support. 24 hours per day 7 days a week for Severity 1 issues.  All other Severities 7 am to 7 pm Central Time Mon. thru Fri.,,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:22:22.000,005a0000007zoLxAAI,2017-05-19 23:22:22.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Renew - 3 Year,,,,Active,,,,,,,,,False,,01ta0000004uzOeAAI,0,,,,0,PROTECT,,FALSE,,1,,0,,,,On Premise,0,01tC0000003GdYLIA0,0,Production,36,,01ta0000004uzOtAAI,0,Protect Standard,36 Months,Server,,MTR,VP-STD-SV-3P-SSS-C,0,0,,0,36,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOeAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzOfAAI,Production Support/Subscription for Shavlik Protect Standard for Server for 3 years,VP-STD-SV-3P-SSS-C-MTI,Minimum purchase quantity of 10. Technical support. 24 hours per day 7 days a week for Severity 1 issues. All other Severities 7 am to 7 pm Central Time Mon. thru Fri.,,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:22:20.000,005a0000007zoLxAAI,2017-05-19 23:22:21.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,Shavlik,,,Production,,,1,1,Initial - 3 Year,,,,Active,42.24,,S-STD-SV-3P-SSS-CX,PROD MNT/SUB-SP STD-SVR-3YR,,S-STD-SV-C,Maintenance,,True,,01ta0000004uzOfAAI,0,Maintenance - Production,,,0,PROTECT,Deactivated on Public Price List,FALSE,LANDesk,1,130103002030000210,0,,,,On Premise,0,01tC0000003GdYMIA0,0,Production,36,,01ta0000004uzTdAAI,1,Protect Standard,36 Months,Server,zProtect,MTI,VP-STD-SV-3P-SSS-C,0,0,,0,36,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOfAAI,0,,PROTECT,42.24,42.24,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzOgAAI,U.S. Federal Production Support/Subscription for VMware vCenter Protect Standard for Server for 3 years,VP-STD-SV-3P-SSS-F-MTR,Minimum purchase quantity of 10.  Technical support. 24 hours per day 7 days a week for Severity 1 issues.  All other Severities 7 am to 7 pm Central Time Mon. thru Fri.,,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:22:59.000,005a0000007zoLxAAI,2017-05-19 23:22:59.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,Production,,,1,0,Renew - 3 Year,,,,Active,,,,,,,,,False,,01ta0000004uzOgAAI,0,,,,0,PROTECT,,FALSE,,1,,0,,,,On Premise,1,01tC0000003GdYNIA0,0,Production,36,,01ta0000004uzTgAAI,0,Protect Standard,36 Months,Server,zProtect,MTR,VP-STD-SV-3P-SSS-F,0,0,,0,36,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOgAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzOhAAI,U.S. Federal Production Support/Subscription for Shavlik Protect Standard for Server for 3 years,VP-STD-SV-3P-SSS-F-MTI,Minimum purchase quantity of 10. Technical support. 24 hours per day 7 days a week for Severity 1 issues. All other Severities 7 am to 7 pm Central Time Mon. thru Fri.,,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:22:58.000,005a0000007zoLxAAI,2017-05-19 23:22:58.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,Shavlik,,,Production,,,1,1,Initial - 3 Year,,,,Active,42.24,,S-STD-SV-3P-SSS-FX,F PROD MNT/SUB-SP STD-SVR-3YR,,S-STD-SV-F,Maintenance,,True,,01ta0000004uzOhAAI,0,Maintenance - Production,,,0,PROTECT,Deactivated on Public Price List,FALSE,LANDesk,1,130103002030000210,0,,,,On Premise,1,01tC0000003GdYOIA0,0,Production,36,,01ta0000004uzTgAAI,1,Protect Standard,36 Months,Server,zProtect,MTI,VP-STD-SV-3P-SSS-F,0,0,,0,36,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOhAAI,0,,PROTECT,42.24,42.24,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzOiAAI,Shavlik Protect Standard for Server: Term License + Production Support/Subscription for 3 years,VP-STD-SV-3P-TLSS-C,Minimum purchase quantity of 10. Technical support. 24 hours per day 7 days a week for Severity 1 issues. All other Severities 7 am to 7 pm Central Time Mon. thru Fri.,,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:22:40.000,005a0000007zoLxAAI,2017-05-19 23:22:40.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,Shavlik,,,Production,,,1,1,Initial - 3 Year,,,,Active,100,,S-STD-SV-3P-TLSS-CX,SP STD-SVR-TRM LIC+PROD MNT/SUB-3YR,,,Subscription,,True,,01ta0000004uzOiAAI,0,Subscription,,,0,PROTECT,Deactivated on Public Price List,TRUE,LANDesk,1,130103002030000300,1,,,None,On Premise,0,01tC0000003GdYPIA0,0,Production,36,,01ta0000004uzTiAAI,1,Protect Standard,36 Months,Server,zSubscriptionProtect,SUB,VP-STD-SV-3P-TLSS-C,1,0,,0,36,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOiAAI,0,,PROTECT,100,100,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzOjAAI,U.S. Federal Shavlik Protect Standard for Server: Term License + Production Support/Subscription for 3 years,VP-STD-SV-3P-TLSS-F,Minimum purchase quantity of 10. Technical support. 24 hours per day 7 days a week for Severity 1 issues. All other Severities 7 am to 7 pm Central Time Mon. thru Fri.,,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:22:58.000,005a0000007zoLxAAI,2017-05-19 23:22:58.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,Shavlik,,,,,,,1,Initial - 3 Year,,,,Active,,,S-STD-SV-3P-TLSS-FX,F SP STD-SVR-TL+PROD MNT/SUB-3YR,,,Subscription,,True,,01ta0000004uzOjAAI,0,Subscription,,,0,PROTECT,Deactivated on Public Price List,TRUE,LANDesk,1,130103002030000300,1,,,None,On Premise,1,01tC0000003GdYQIA0,0,Production,36,,,1,Protect Standard,36 Months,Server,,SUB,VP-STD-SV-3P-TLSS-F,1,0,,0,36,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOjAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzOkAAI,Shavlik Protect Standard for Server,VP-STD-SV-C,Minimum purchase quantity of 10.,,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:22:40.000,005a0000007zoLxAAI,2018-03-04 11:31:52.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,Shavlik,,,,,,,0,Product,,,,Active,0,,S-STD-SV-CX,SP STD-SVR,,,License,,False,,01ta0000004uzOkAAI,0,License - Perpetual,,,0,PROTECT,Deactivated on Public Price List,TRUE,LANDesk,0,130103002030000100,1,,,,On Premise,0,01tC0000003GdYRIA0,0,,,,,1,Protect Standard,,Server,,PPL,VP-STD-SV-C,1,0,,0,12,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOkAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,0,0,,0,
01ta0000004uzOlAAI,U.S. Federal Shavlik Protect Standard for Server,VP-STD-SV-F,Minimum purchase quantity of 10.,,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:22:58.000,005a0000007zoLxAAI,2017-11-29 11:40:58.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,Shavlik,,,,,,,0,Product,,,,Active,,,S-STD-SV-FX,F SP STD-SVR,,,License,,False,,01ta0000004uzOlAAI,0,License - Perpetual,,,0,PROTECT,Deactivated on Public Price List,TRUE,LANDesk,0,130103002030000100,1,,,,On Premise,1,01tC0000003GdYSIA0,0,,,,,1,Protect Standard,,Server,,PPL,VP-STD-SV-F,1,0,,0,12,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOlAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzOmAAI,Basic Support/Subscription for VMware vCenter Protect Standard for Server for 1 year,VP-STD-SV-G-SSS-C-MTR,"Minimum purchase quantity of 10.  Technical support. 7 am to 7 pm Central Time, Mon. thru Fri.",,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:20:33.000,005a0000007zoLxAAI,2017-05-19 23:20:33.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,Basic,,,1,0,Renew - 1 Year,,,,Active,,,S-STD-SV-G-SSS-CX,,,,,,False,,01ta0000004uzOmAAI,0,,,,0,PROTECT,,FALSE,,1,,0,,,,On Premise,0,01tC0000003GdYTIA0,0,Basic,12,,01ta0000004uzTpAAI,0,Protect Standard,12 Months,Server,zProtect,MTR,VP-STD-SV-G-SSS-C,0,0,,0,12,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOmAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzOnAAI,Basic Support/Subscription for Shavlik Protect Standard for Server for 1 year,VP-STD-SV-G-SSS-C-MTI,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri.",,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-08-31 22:26:38.000,005300000042BIFAA2,2018-04-13 10:41:40.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,Shavlik,,,Basic,,,1,1,Initial - 1 Year,,,,Active,16,,S-STD-SV-G-SSS-CX,BSC MNT/SUB-SP STD-SVR-1YR,,S-STD-SV-C,Maintenance,,True,,01ta0000004uzOnAAI,0,Maintenance - Basic,,,0,PROTECT,Deactivated on Public Price List,FALSE,LANDesk,1,130103002030000205,0,,,,On Premise,0,01tC0000003GdYUIA0,0,Basic,12,,01t130000053tBtAAI,1,Protect Standard,12 Months,Server,zProtect,MTI,VP-STD-SV-G-SSS-C,0,0,,0,12,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOnAAI,0,,PROTECT,16,16,0,0,0,0,Shavlik,0,,,,,0,0,,0,
01ta0000004uzOoAAI,U.S. Federal Basic Support/Subscription for VMware vCenter Protect Standard for Server for 1 year,VP-STD-SV-G-SSS-F-MTR,"Minimum purchase quantity of 10.  Technical support. 7 am to 7 pm Central Time, Mon. thru Fri.",,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:22:57.000,005a0000007zoLxAAI,2017-05-19 23:22:57.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Renew - 1 Year,,,,Active,,,,,,,,,False,,01ta0000004uzOoAAI,0,,,,0,PROTECT,,FALSE,,1,,0,,,,On Premise,1,01tC0000003GdYVIA0,0,Basic,12,,01ta0000004uzOpAAI,0,Protect Standard,12 Months,Server,,MTR,VP-STD-SV-G-SSS-F,0,0,,0,12,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOoAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzOpAAI,U.S. Federal Basic Support/Subscription for Shavlik Protect Standard for Server for 1 year,VP-STD-SV-G-SSS-F-MTI,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri.",,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:22:56.000,005a0000007zoLxAAI,2017-05-19 23:22:56.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,Shavlik,,,Basic,,,1,1,Initial - 1 Year,,,,Active,16,,S-STD-SV-G-SSS-FX,F BSC MNT/SUB-SP STD-SVR-1YR,,S-STD-SV-F,Maintenance,,True,,01ta0000004uzOpAAI,0,Maintenance - Basic,,,0,PROTECT,Deactivated on Public Price List,FALSE,LANDesk,1,130103002030000205,0,,,,On Premise,1,01tC0000003GdYWIA0,0,Basic,12,,01ta0000004uzTsAAI,1,Protect Standard,12 Months,Server,zProtect,MTI,VP-STD-SV-G-SSS-F,0,0,,0,12,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOpAAI,0,,PROTECT,16,16,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzOqAAI,Shavlik Protect Standard for Server: Term License + Basic Support/Subscription for 1 year,VP-STD-SV-G-TLSS-C,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri.",,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:22:40.000,005a0000007zoLxAAI,2017-05-19 23:22:40.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,Shavlik,,,Basic,,,1,1,Initial - 1 Year,,,,Active,38,,S-STD-SV-G-TLSS-CX,SP STD-SVR-TRM LIC+BSC MNT/SUB-1YR,,,Subscription,,True,,01ta0000004uzOqAAI,0,Subscription,,,0,PROTECT,Deactivated on Public Price List,TRUE,LANDesk,1,130103002030000300,1,,,,On Premise,0,01tC0000003GdYXIA0,0,Basic,12,,01ta0000004uzTuAAI,1,Protect Standard,12 Months,Server,zSubscriptionProtect,SUB,VP-STD-SV-G-TLSS-C,1,0,,0,12,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOqAAI,0,,PROTECT,38,38,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzOrAAI,U.S. Federal Shavlik Protect Standard for Server: Term License + Basic Support/Subscription for 1 year,VP-STD-SV-G-TLSS-F,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri.",,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:22:58.000,005a0000007zoLxAAI,2017-05-19 23:22:58.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,Shavlik,,,Basic,,,1,1,Initial - 1 Year,,,,Active,38,,S-STD-SV-G-TLSS-FX,F SP STD-SVR-TL+BSC MNT/SUB-1YR,,,Subscription,,True,,01ta0000004uzOrAAI,0,Subscription,,,0,PROTECT,Deactivated on Public Price List,TRUE,LANDesk,1,130103002030000300,1,,,None,On Premise,1,01tC0000003GdYYIA0,0,Basic,12,,01ta0000004uzTvAAI,1,Protect Standard,12 Months,Server,zSubscriptionProtect,SUB,VP-STD-SV-G-TLSS-F,1,0,,0,12,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzOrAAI,0,,PROTECT,38,38,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000003yiVpAAI,"2 Days Sd Crystal Reporting Course EU, powered by Landesk",TRNG-2D-SDCREP-EU,,,,,,,,0,2012-12-21 07:32:14.000,005300000042BK4AAM,2017-07-05 20:38:54.000,005300000042BK4AAM,2017-07-05 20:38:54.000,Professional Services,USD,01230000000ZUr8AAG,,,,,0,,,IT Service Management,,,,,,2,0,,,,Training,Active,0,,TRNG-2D-SDCREP-EU,2 DAY Ivanti SD CRYSTAL RPRTNG COURSE EU,,,Services,,False,,01ta0000003yiVpAAI,0,Training,,,0,Services,,FALSE,LANDesk,0,100302059030000600,0,,,,,0,,0,,,,,0,,,,,,,0,0,2,0,12,0,80,1,0,0,0,,0,0,0,,,0,0,,,Other,,,01ta0000003yiVpAAI,1,,Services,,0,0,0,0,0,LANDESK,0,,,,,,,,,
01ta0000004uzIgAAI,U.S. Federal VMware vCenter Protect Essentials Plus for Workstation: Term License + Basic Support/Subscription for 3 years,SKPR-NPB7XWG-STD3-ISUB,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri. For legacy Shavlik customers purchasing additional licenses, upgrading existing licenses or renewing support, the existing license key must be included on every Purchase Order.",,,,,,,0,2013-11-02 15:42:03.000,005a0000009LnRvAAK,2017-05-19 23:23:01.000,005a0000007zoLxAAI,2017-05-19 23:23:01.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Initial - 3 Year,,,,Active,,,,,,,,,False,,01ta0000004uzIgAAI,0,,,,0,PROTECT,,FALSE,,1,,0,01ta0000004uzIXAAY,01ta0000004uzI5AAI,AV;CF;PM,On Premise,1,01tC0000002NDW6IAO,1,Basic,36,01ta0000004uzHKAAY,,1,Protect Advanced,36 Months,Workstation,,SUB,SH-PEPL-WS-3G-TLSS-F,0,0,,0,36,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzIgAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzIhAAI,U.S. Federal VMware vCenter Protect Feature Upgrade for Server: Term License + Basic Support/Subscription for 3 years,SKPR-NPFB7XSG-DEF3-ISUB,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri. For legacy Shavlik customers purchasing additional licenses, upgrading existing licenses or renewing support, the existing license key must be included on every Purchase Order.",,,,,,,0,2013-11-02 15:42:03.000,005a0000009LnRvAAK,2017-05-19 23:23:01.000,005a0000007zoLxAAI,2017-05-19 23:23:01.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Initial - 3 Year,,,,Active,,,,,,,,,False,,01ta0000004uzIhAAI,0,,,,0,PROTECT,,FALSE,,1,,0,01ta0000004uzIZAAY,,AV;CF;PM,On Premise,1,01tC0000002NDW7IAO,1,Basic,36,01ta0000004uzHHAAY,,1,Protect Feature Upgrade,36 Months,Server,,SUB,SH-FUG-SV-3G-TLSS-F,0,0,,0,36,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzIhAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzIiAAI,U.S. Federal VMware vCenter Protect Feature Upgrade for Workstation: Term License + Basic Support/Subscription for 3 years,SKPR-NPFB7XWG-DEF3-ISUB,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri. For legacy Shavlik customers purchasing additional licenses, upgrading existing licenses or renewing support, the existing license key must be included on every Purchase Order.",,,,,,,0,2013-11-02 15:42:03.000,005a0000009LnRvAAK,2017-05-19 23:23:01.000,005a0000007zoLxAAI,2017-05-19 23:23:01.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Initial - 3 Year,,,,Active,,,,,,,,,False,,01ta0000004uzIiAAI,0,,,,0,PROTECT,,FALSE,,1,,0,01ta0000004uzIXAAY,,AV;CF;PM,On Premise,1,01tC0000002NDW8IAO,1,Basic,36,01ta0000004uzHKAAY,,1,Protect Feature Upgrade,36 Months,Workstation,,SUB,SH-FUG-WS-3G-TLSS-F,0,0,,0,36,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzIiAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzIjAAI,VMware vCenter Protect Essentials Plus for Server: Term License + Basic Support/Subscription for 2 years,SKPR-NPB7XS-STD2-ISUB,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri. For legacy Shavlik customers purchasing additional licenses, upgrading existing licenses or renewing support, the existing license key must be included on every Purchase Order.",,,,,,,0,2013-11-02 15:42:03.000,005a0000009LnRvAAK,2017-05-19 23:23:06.000,005a0000007zoLxAAI,2017-05-19 23:23:06.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Initial - 2 Year,,,,Active,,,,,,,,,False,,01ta0000004uzIjAAI,0,,,,0,PROTECT,,FALSE,,1,,0,01ta0000004uzIJAAY,01ta0000004uzHVAAY,AV;CF;PM,On Premise,0,01tC0000002NDW9IAO,1,Basic,24,01ta0000004uzHGAAY,,1,Protect Advanced,24 Months,Server,,SUB,SH-PEPL-SV-2G-TLSS-C,0,0,,0,24,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzIjAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzIkAAI,VMware vCenter Protect Essentials Plus for Workstation: Term License + Basic Support/Subscription for 2 years,SKPR-NPB7XW-STD2-ISUB,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri. For legacy Shavlik customers purchasing additional licenses, upgrading existing licenses or renewing support, the existing license key must be included on every Purchase Order.",,,,,,,0,2013-11-02 15:42:03.000,005a0000009LnRvAAK,2017-05-19 23:23:06.000,005a0000007zoLxAAI,2017-05-19 23:23:06.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Initial - 2 Year,,,,Active,,,,,,,,,False,,01ta0000004uzIkAAI,0,,,,0,PROTECT,,FALSE,,1,,0,01ta0000004uzIHAAY,01ta0000004uzHRAAY,AV;CF;PM,On Premise,0,01tC0000002NDWAIA4,1,Basic,24,01ta0000004uzHJAAY,,1,Protect Advanced,24 Months,Workstation,,SUB,SH-PEPL-WS-2G-TLSS-C,0,0,,0,24,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzIkAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzIlAAI,VMware vCenter Protect Feature Upgrade for Server: Term License + Basic Support/Subscription for 2 years,SKPR-NPFB7XS-DEF2-ISUB,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri. For legacy Shavlik customers purchasing additional licenses, upgrading existing licenses or renewing support, the existing license key must be included on every Purchase Order.",,,,,,,0,2013-11-02 15:42:03.000,005a0000009LnRvAAK,2017-05-19 23:23:06.000,005a0000007zoLxAAI,2017-05-19 23:23:06.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Initial - 2 Year,,,,Active,,,,,,,,,False,,01ta0000004uzIlAAI,0,,,,0,PROTECT,,FALSE,,1,,0,01ta0000004uzIJAAY,,AV;CF;PM,On Premise,0,01tC0000002NDWBIA4,1,Deferred,24,01ta0000004uzHGAAY,,1,Protect Feature Upgrade,24 Months,Server,,SUB,SH-FUG-SV-2G-TLSS-C,0,0,,0,24,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzIlAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzImAAI,VMware vCenter Protect Feature Upgrade for Workstation: Term License + Basic Support/Subscription for 2 years,SKPR-NPFB7XW-DEF2-ISUB,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri. For legacy Shavlik customers purchasing additional licenses, upgrading existing licenses or renewing support, the existing license key must be included on every Purchase Order.",,,,,,,0,2013-11-02 15:42:03.000,005a0000009LnRvAAK,2017-05-19 23:23:06.000,005a0000007zoLxAAI,2017-05-19 23:23:06.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Initial - 2 Year,,,,Active,,,,,,,,,False,,01ta0000004uzImAAI,0,,,,0,PROTECT,,FALSE,,1,,0,01ta0000004uzIHAAY,,AV;CF;PM,On Premise,0,01tC0000002NDWCIA4,1,Basic,24,01ta0000004uzHJAAY,,1,Protect Feature Upgrade,24 Months,Workstation,,SUB,SH-FUG-WS-2G-TLSS-C,0,0,,0,24,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzImAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
